iso3;iso2;imfn;country;region;income;year;ai01;ai02;ai30;ai31;di01;di12;di14;dm01;dm02;dm03;dm05;dm12;ei01;si02;si04;sm01;oi02;oi08;oi09;oi19;om01;om02;;;;;;;;;
DJI;DJ;611;Djibouti;Middle East & North Africa;Lower middle income;2014;123.13;5.32;;;22.20;22.20;22.20;;;;;;4.44;18.73;40.35;;52.71;;;0;;;;;;;;;;;
DJI;DJ;611;Djibouti;Middle East & North Africa;Lower middle income;2015;124.76;5.99;;;21.65;21.65;21.65;;;;;;;19.95;35.70;;57.56;;;0;;;;;;;;;;;
DJI;DJ;611;Djibouti;Middle East & North Africa;Lower middle income;2016;105.56;5.87;;;19.75;19.75;20.45;;;;;;;22.47;34.27;;58.56;;;0;;;;;;;;;;;
DJI;DJ;611;Djibouti;Middle East & North Africa;Lower middle income;2017;148.08;7.26;;;21.26;21.26;21.26;;;;;;;16.52;29.23;;68.51;;;0;;;;;;;;;;;
DJI;DJ;611;Djibouti;Middle East & North Africa;Lower middle income;2018;227.53;7.85;;;20.92;20.92;20.92;;;;;;3.15;18.06;34.40;;58.50;;;;;;;;;;;;;;
DJI;DJ;611;Djibouti;Middle East & North Africa;Lower middle income;2019;249.69;9.43;;;20.63;20.63;20.77;;;;;;3.49;16.04;34.37;;57.67;;;;;;;;;;;;;;
DJI;DJ;611;Djibouti;Middle East & North Africa;Lower middle income;2020;;;;;19.65;19.65;19.65;;;;;;;;29.49;;68.25;;;;;;;;;;;;;;
DMA;DM;321;Dominica;Latin America & Caribbean;Upper middle income;1960;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DMA;DM;321;Dominica;Latin America & Caribbean;Upper middle income;1961;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DMA;DM;321;Dominica;Latin America & Caribbean;Upper middle income;1962;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DMA;DM;321;Dominica;Latin America & Caribbean;Upper middle income;1963;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DMA;DM;321;Dominica;Latin America & Caribbean;Upper middle income;1964;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DMA;DM;321;Dominica;Latin America & Caribbean;Upper middle income;1965;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DMA;DM;321;Dominica;Latin America & Caribbean;Upper middle income;1966;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DMA;DM;321;Dominica;Latin America & Caribbean;Upper middle income;1967;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DMA;DM;321;Dominica;Latin America & Caribbean;Upper middle income;1968;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DMA;DM;321;Dominica;Latin America & Caribbean;Upper middle income;1969;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DMA;DM;321;Dominica;Latin America & Caribbean;Upper middle income;1970;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
DMA;DM;321;Dominica;Latin America & Caribbean;Upper middle income;1971;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
DMA;DM;321;Dominica;Latin America & Caribbean;Upper middle income;1972;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
DMA;DM;321;Dominica;Latin America & Caribbean;Upper middle income;1973;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
DMA;DM;321;Dominica;Latin America & Caribbean;Upper middle income;1974;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
DMA;DM;321;Dominica;Latin America & Caribbean;Upper middle income;1975;;;;;28.12;28.12;;;;;;;;;71.27;;37.31;;;0;;;;;;;;;;;
DMA;DM;321;Dominica;Latin America & Caribbean;Upper middle income;1976;;;;;27.00;27.00;;;;;;;;;72.75;;35.23;;;0;;;;;;;;;;;
DMA;DM;321;Dominica;Latin America & Caribbean;Upper middle income;1977;;;;;20.88;20.88;20.88;;;;;;;;69.24;;32.57;;;0;;;;;;;;;;;
DMA;DM;321;Dominica;Latin America & Caribbean;Upper middle income;1978;;;;;22.21;22.21;22.21;;;;;;;;61.70;;31.63;;;0;;;;;;;;;;;
DMA;DM;321;Dominica;Latin America & Caribbean;Upper middle income;1979;;;;;24.74;24.74;24.74;;;;;;;;49.80;;47.31;;;0;;;;;;;;;;;
DMA;DM;321;Dominica;Latin America & Caribbean;Upper middle income;1980;;;;;25.32;25.32;25.32;;;;;;;;60.72;;36.62;;;0;;;;;;;;;;;
DMA;DM;321;Dominica;Latin America & Caribbean;Upper middle income;1981;;;;;27.29;27.29;27.29;;;;;;;;75.41;;33.18;;;0;;;;;;;;;;;
DMA;DM;321;Dominica;Latin America & Caribbean;Upper middle income;1982;;;;;27.92;27.92;27.92;;;;;;;;70.81;;37.10;;;0;;;;;;;;;;;
DMA;DM;321;Dominica;Latin America & Caribbean;Upper middle income;1983;;;;;29.68;29.68;29.68;;;;;;;;73.76;;37.28;;;0;;;;;;;;;;;
DMA;DM;321;Dominica;Latin America & Caribbean;Upper middle income;1984;;;;;27.59;27.59;27.59;;;;;;;;72.45;;37.45;;;0;;;;;;;;;;;
DMA;DM;321;Dominica;Latin America & Caribbean;Upper middle income;1985;;;;;27.59;27.59;27.59;;;;;;;;71.76;;36.75;;;0;;;;;;;;;;;
DMA;DM;321;Dominica;Latin America & Caribbean;Upper middle income;1986;;;;;23.61;23.61;23.61;;;;;;;;61.73;;38.53;;;0;;;;;;;;;;;
DMA;DM;321;Dominica;Latin America & Caribbean;Upper middle income;1987;;;;;22.82;22.82;22.82;;;;;;;;52.93;;41.48;;;0;;;;;;;;;;;
DMA;DM;321;Dominica;Latin America & Caribbean;Upper middle income;1988;;;;;27.86;27.86;27.86;;;;;;;;58.68;;40.51;;;0;;;;;;;;;;;
DMA;DM;321;Dominica;Latin America & Caribbean;Upper middle income;1989;;;;;34.31;34.31;34.31;;;;;;;;71.26;;41.68;;;0;;;;;;;;;;;
DMA;DM;321;Dominica;Latin America & Caribbean;Upper middle income;1990;;;;;38.82;38.82;38.82;;;;;;;;74.83;;45.45;;;0;;;;;;;;;;;
DMA;DM;321;Dominica;Latin America & Caribbean;Upper middle income;1991;;;;;39.51;39.51;39.51;;;;;;;;78.57;;47.27;;;0;;;;;;;;;;;
DMA;DM;321;Dominica;Latin America & Caribbean;Upper middle income;1992;;;;;41.77;41.77;41.77;;;;;;;;77.82;;51.21;;;0;;;;;;;;;;;
DMA;DM;321;Dominica;Latin America & Caribbean;Upper middle income;1993;;;;;43.68;43.68;43.68;;;;;;;;85.43;;48.72;;;0;;;;;;;;;;;
DMA;DM;321;Dominica;Latin America & Caribbean;Upper middle income;1994;;;;;43.78;43.78;43.78;;;;;;;;86.64;;48.21;;;0;;;;;;;;;;;
DMA;DM;321;Dominica;Latin America & Caribbean;Upper middle income;1995;;;;;46.50;46.50;46.50;;;;;;;;78.99;;55.96;;;0;;;;;;;;;;;
DMA;DM;321;Dominica;Latin America & Caribbean;Upper middle income;1996;;;;;45.43;45.43;45.43;;;;;;;;79.03;;56.21;;;0;;;;;;;;;;;
DMA;DM;321;Dominica;Latin America & Caribbean;Upper middle income;1997;;;;;47.23;47.23;47.23;;;;;;;;79.70;;57.09;;;0;;;;;;;;;;;
DMA;DM;321;Dominica;Latin America & Caribbean;Upper middle income;1998;;;;;47.10;47.10;47.10;;;;;;;;81.93;;55.34;;;0;;;;;;;;;;;
DMA;DM;321;Dominica;Latin America & Caribbean;Upper middle income;1999;;;;;46.86;46.86;46.86;;;;;;;;79.33;;58.16;;;0;;;;;;;;;;;
DMA;DM;321;Dominica;Latin America & Caribbean;Upper middle income;2000;;;;;50.43;50.43;50.43;;;;;;;;86.97;;55.76;;;0;;;;;;;;;;;
DMA;DM;321;Dominica;Latin America & Caribbean;Upper middle income;2001;;;;;47.86;47.86;47.86;;;;;;;;84.35;;57.82;;;0;;;;;;;;;;;
DMA;DM;321;Dominica;Latin America & Caribbean;Upper middle income;2002;;;;;48.17;48.17;48.17;;;;;;;;74.62;;64.89;;;0;;;;;;;;;;;
DMA;DM;321;Dominica;Latin America & Caribbean;Upper middle income;2003;;;;;45.38;45.38;45.38;;;;;;;;66.81;;68.74;;;0;;;;;;;;;;;
DMA;DM;321;Dominica;Latin America & Caribbean;Upper middle income;2004;;21.78;;;45.45;45.45;45.45;;;;;;;;64.42;;68.37;;;0;;;;;;;;;;;
DMA;DM;321;Dominica;Latin America & Caribbean;Upper middle income;2005;;21.70;;;48.59;48.59;48.59;;;;;;;;64.97;;72.75;;;0;;;;;;;;;;;
DMA;DM;321;Dominica;Latin America & Caribbean;Upper middle income;2006;;21.65;;;50.41;50.41;50.41;;;;;;;;63.62;;75.32;;;0;;;;;;;;;;;
DMA;DM;321;Dominica;Latin America & Caribbean;Upper middle income;2007;;21.61;;;49.12;49.12;49.12;;;;;;;;62.20;;76.91;;;0;;;;;;;;;;;
DMA;DM;321;Dominica;Latin America & Caribbean;Upper middle income;2008;;21.57;;;48.96;48.96;48.96;;;;;;;;63.80;;75.33;;;0;;;;;;;;;;;
DMA;DM;321;Dominica;Latin America & Caribbean;Upper middle income;2009;;21.52;;;48.92;48.92;48.92;;;;;;;;60.76;;77.64;;;0;;;;;;;;;;;
DMA;DM;321;Dominica;Latin America & Caribbean;Upper middle income;2010;;21.46;88.20;194.10;53.10;53.10;53.10;;;;;;;;64.52;;79.34;;;0;;;;;;;;;;;
DMA;DM;321;Dominica;Latin America & Caribbean;Upper middle income;2011;;21.37;;;55.62;55.62;55.62;;;;;;;;67.75;;80.32;;;0;;;;;;;;;;;
DMA;DM;321;Dominica;Latin America & Caribbean;Upper middle income;2012;;21.28;;;59.12;59.12;59.12;;;;;;;;63.20;;92.67;;;0;;;;;;;;;;;
DMA;DM;321;Dominica;Latin America & Caribbean;Upper middle income;2013;;21.17;;;57.20;57.20;57.62;;;;;;;;61.71;;92.85;;;0;;;;;;;;;;;
DMA;DM;321;Dominica;Latin America & Caribbean;Upper middle income;2014;;19.31;;;53.34;53.34;53.70;;;;;;;;58.58;;93.20;;;0;;;;;;;;;;;
DMA;DM;321;Dominica;Latin America & Caribbean;Upper middle income;2015;;19.21;;;51.30;51.30;51.31;;;;;;;;55.12;;93.55;;;0;;;;;;;;;;;
DMA;DM;321;Dominica;Latin America & Caribbean;Upper middle income;2016;;17.37;;;47.01;47.01;46.95;;;;;;;;51.29;;93.09;;;0;;;;;;;;;;;
DMA;DM;321;Dominica;Latin America & Caribbean;Upper middle income;2017;;15.55;;;50.82;50.82;51.18;;;;;;;;43.44;;119.12;;;0;;;;;;;;;;;
DMA;DM;321;Dominica;Latin America & Caribbean;Upper middle income;2018;;15.51;;;49.05;49.05;47.49;;;;;;;;42.41;;117.56;;;;;;;;;;;;;;
DMA;DM;321;Dominica;Latin America & Caribbean;Upper middle income;2019;;15.42;;;42.06;42.06;43.01;;;;;;;;46.35;;93.62;;;;;;;;;;;;;;
DMA;DM;321;Dominica;Latin America & Caribbean;Upper middle income;2020;;;;;57.14;57.14;57.14;;;;;;;;;;102.71;;;;;;;;;;;;;;
DNK;DK;128;Denmark;Europe & Central Asia;High income;1960;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DNK;DK;128;Denmark;Europe & Central Asia;High income;1961;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DNK;DK;128;Denmark;Europe & Central Asia;High income;1962;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DNK;DK;128;Denmark;Europe & Central Asia;High income;1963;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DNK;DK;128;Denmark;Europe & Central Asia;High income;1964;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DNK;DK;128;Denmark;Europe & Central Asia;High income;1965;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DNK;DK;128;Denmark;Europe & Central Asia;High income;1966;;;;;;29.23;48.73;;;;;;;;102.60;;26.50;;0.08;;;;;;;;;;;;
DNK;DK;128;Denmark;Europe & Central Asia;High income;1967;;;;;;28.84;47.98;;;;;;;;103.65;;26.66;;0.27;;;;;;;;;;;;
DNK;DK;128;Denmark;Europe & Central Asia;High income;1968;;;;;;27.60;48.38;;;;;;;;95.94;;28.10;;0.26;;;;;;;;;;;;
DNK;DK;128;Denmark;Europe & Central Asia;High income;1969;;;;;;28.10;48.55;;;;;;;;95.99;;27.15;;0.23;;;;;;;;;;;;
DNK;DK;128;Denmark;Europe & Central Asia;High income;1970;;;;;;27.19;47.04;;;;;;;;104.37;;25.27;;0.20;0;;;;;;;;;;;
DNK;DK;128;Denmark;Europe & Central Asia;High income;1971;;;;;;26.75;46.37;;;;;;;;100.86;;25.41;0.06;0.40;0;;;;;;;;;;;
DNK;DK;128;Denmark;Europe & Central Asia;High income;1972;;;;;;27.17;46.78;;;;;;;;98.19;;25.78;0.55;1.76;0;;;;;;;;;;;
DNK;DK;128;Denmark;Europe & Central Asia;High income;1973;;;;;;26.95;46.31;;;;;;;;98.60;;25.50;0.14;1.94;0;;;;;;;;;;;
DNK;DK;128;Denmark;Europe & Central Asia;High income;1974;;;;;;25.75;44.90;;;;;;;;99.50;;25.24;0.15;2.12;0;;;;;;;;;;;
DNK;DK;128;Denmark;Europe & Central Asia;High income;1975;;;;;;27.73;47.75;10.13;0.13;;;;;;87.87;;29.04;0.34;2.47;0;49.01;;;;;;;;;;
DNK;DK;128;Denmark;Europe & Central Asia;High income;1976;;;;;;26.63;47.65;10.77;0.15;;;;;;90.43;;28.21;0.53;4.12;0;48.69;;;;;;;;;;
DNK;DK;128;Denmark;Europe & Central Asia;High income;1977;;;;;;26.48;45.37;9.60;0.10;;;;;;91.42;;27.45;0.47;5.76;0;48.15;;;;;;;;;;
DNK;DK;128;Denmark;Europe & Central Asia;High income;1978;;;;;;25.25;42.76;8.51;0.10;;;;;;94.95;;25.82;0.23;7.08;0;45.26;;;;;;;;;;
DNK;DK;128;Denmark;Europe & Central Asia;High income;1979;;;;;;23.54;39.76;7.38;0.09;;;;;;91.47;;25.34;0.07;6.94;0;43.78;;;;;;;;;;
DNK;DK;128;Denmark;Europe & Central Asia;High income;1980;;;;;;23.46;39.27;7.79;0.08;;3.20;;;;85.98;;26.54;0.11;7.80;0;42.55;;;;;;;;;;
DNK;DK;128;Denmark;Europe & Central Asia;High income;1981;;;;;;22.55;37.51;9.98;0.09;;4.17;;;;82.66;;26.87;0.32;9.80;0;41.00;;;;;;;;;;
DNK;DK;128;Denmark;Europe & Central Asia;High income;1982;;;;;;22.16;36.25;9.18;0.09;;4.38;;;;79.04;;26.66;0.41;10.53;0;40.25;;;;;;;;;;
DNK;DK;128;Denmark;Europe & Central Asia;High income;1983;;;;;;23.95;38.30;17.41;0.28;;4.69;;;;69.15;;31.85;1.36;12.27;0;40.28;;;;;;;;;;
DNK;DK;128;Denmark;Europe & Central Asia;High income;1984;;;;;;26.47;40.72;12.84;0.27;;5.29;;;;71.48;;33.82;1.16;17.13;0;45.19;;;;;;;;;;
DNK;DK;128;Denmark;Europe & Central Asia;High income;1985;;;;;;28.68;43.53;24.09;2.40;;6.57;;;;71.99;;37.08;-0.02;19.13;0;47.52;;;;;;;;;;
DNK;DK;128;Denmark;Europe & Central Asia;High income;1986;;;;;;35.35;54.64;19.71;2.33;;6.62;;;;82.85;;37.52;2.04;22.04;0;53.51;;;;;;;;;;
DNK;DK;128;Denmark;Europe & Central Asia;High income;1987;;;;;;49.55;49.62;18.59;1.96;;8.21;;;;78.83;;52.73;0.20;24.81;0;52.47;;;;;;;;;;
DNK;DK;128;Denmark;Europe & Central Asia;High income;1988;;;;;;47.79;47.89;23.27;4.33;;9.38;;;;88.61;;54.14;-0.43;23.43;0;50.69;;;;;;;;;;
DNK;DK;128;Denmark;Europe & Central Asia;High income;1989;;;;;;50.60;50.75;35.78;12.45;;11.18;;;;93.45;;51.51;0.72;25.21;0;52.99;;;;;;;;;;
DNK;DK;128;Denmark;Europe & Central Asia;High income;1990;;;;;;50.16;50.33;28.26;8.60;;9.62;;;;94.17;13.66;52.38;-0.33;22.78;0;53.10;-1.74;;;;;;;;;
DNK;DK;128;Denmark;Europe & Central Asia;High income;1991;;;;;;41.77;41.87;32.17;7.21;;8.70;;;;83.55;14.40;53.97;-1.48;19.12;0;50.44;-1.78;;;;;;;;;
DNK;DK;128;Denmark;Europe & Central Asia;High income;1992;;;;;;39.19;39.34;21.25;9.94;;7.58;;;;77.37;13.78;51.56;-0.07;15.06;0;49.70;-14.34;;;;;;;;;
DNK;DK;128;Denmark;Europe & Central Asia;High income;1993;;;;;;34.21;34.24;27.89;13.99;;5.68;;;;59.34;17.71;61.77;-0.11;20.26;0;39.70;3.89;;;;;;;;;
DNK;DK;128;Denmark;Europe & Central Asia;High income;1994;;;;;;29.98;30.26;30.10;16.52;;6.00;;;;60.44;15.18;51.40;-0.33;18.46;0;46.48;12.98;;;;;;;;;
DNK;DK;128;Denmark;Europe & Central Asia;High income;1995;;;;;;30.19;30.35;30.39;14.17;;5.56;;;;56.40;13.52;52.36;-0.15;15.56;0;46.24;-6.54;;;;;;;;;
DNK;DK;128;Denmark;Europe & Central Asia;High income;1996;;;;;;30.43;30.99;37.88;18.02;;5.52;;;;55.37;10.91;53.61;0.12;14.78;0;45.03;15.55;;;;;;;;;
DNK;DK;128;Denmark;Europe & Central Asia;High income;1997;;;;;;31.21;31.51;54.04;25.27;;5.92;;;;55.29;10.56;54.49;-0.27;15.17;0;44.84;40.29;;;;;;;;;
DNK;DK;128;Denmark;Europe & Central Asia;High income;1998;;;;;;34.18;34.32;55.86;37.93;;6.78;;;0.80;59.10;15.96;54.54;-0.60;14.28;0;45.62;40.20;;;;;;;;;
DNK;DK;128;Denmark;Europe & Central Asia;High income;1999;;;;;;33.88;34.08;54.76;31.22;93.69;7.37;;;0.60;65.26;21.64;51.12;-0.11;14.15;0;43.78;-5.09;;;;;;;;;
DNK;DK;128;Denmark;Europe & Central Asia;High income;2000;;;;;131.83;131.83;131.97;68.12;54.77;100.96;8.73;2.78;1.64;;178.59;18.98;45.63;0.32;15.31;0;42.14;35.02;;;;;;;;;
DNK;DK;128;Denmark;Europe & Central Asia;High income;2001;;;;;138.69;138.69;138.83;51.67;40.07;111.10;10.72;1.36;1.61;0.70;292.74;20.31;45.66;-0.16;16.45;0;38.81;10.50;;;;;;;;;
DNK;DK;128;Denmark;Europe & Central Asia;High income;2002;;;;;141.59;141.59;141.60;42.96;18.20;135.54;12.09;1.74;1.63;1.70;298.21;20.48;46.59;-0.21;16.43;0;35.90;-19.55;;;;;;;;;
DNK;DK;128;Denmark;Europe & Central Asia;High income;2003;;;;;147.78;147.78;140.10;55.77;20.12;143.61;16.03;1.92;1.59;0.80;297.49;24.08;48.50;0.40;19.80;0;34.88;-15.69;;;;;;;;;
DNK;DK;128;Denmark;Europe & Central Asia;High income;2004;;50.08;;;153.94;153.94;145.65;60.21;27.13;153.06;17.57;2.68;1.37;0.70;287.75;18.70;51.50;0.90;20.33;0;32.94;25.56;;;;;;;;;
DNK;DK;128;Denmark;Europe & Central Asia;High income;2005;;50.20;;;167.34;167.34;157.54;;;142.35;21.43;7.48;1.27;0.20;276.44;12.85;56.99;1.85;24.10;0;;22.89;;;;;;;;;
DNK;DK;128;Denmark;Europe & Central Asia;High income;2006;;50.52;;;180.07;180.07;169.04;;;153.18;27.15;9.61;1.09;;287.51;13.74;58.98;1.46;29.47;0;;18.88;;;;;;;;;
DNK;DK;128;Denmark;Europe & Central Asia;High income;2007;;51.86;;;197.40;197.40;184.49;;;166.77;35.43;6.52;1.08;0.60;289.18;15.83;64.28;-0.28;35.69;0;;22.50;;;;;;;;;
DNK;DK;128;Denmark;Europe & Central Asia;High income;2008;;50.45;;;210.49;210.49;191.19;;;151.45;36.06;4.24;1.11;1.20;301.73;20.17;67.18;1.98;37.85;1;;-10.91;;;;;;;;;
DNK;DK;128;Denmark;Europe & Central Asia;High income;2009;;45.80;;;201.26;201.26;201.26;;;197.51;47.17;2.54;1.46;3.30;373.87;36.56;56.68;0.06;52.14;1;;-32.32;;;;;;;;;
DNK;DK;128;Denmark;Europe & Central Asia;High income;2010;;40.86;;;193.04;193.04;193.04;;;185.82;43.24;4.03;1.16;4.07;364.46;28.97;53.11;-0.42;47.44;0;;35.61;;;;;;;;;
DNK;DK;128;Denmark;Europe & Central Asia;High income;2011;;38.73;;;187.24;187.24;187.24;;;167.83;40.22;4.75;1.11;3.66;376.01;19.49;50.48;-2.05;45.05;0;;9.93;;;;;;;;;
DNK;DK;128;Denmark;Europe & Central Asia;High income;2012;;34.08;;;182.10;182.10;182.10;;;183.04;46.76;0.89;1.10;5.95;361.87;20.52;50.86;1.65;50.45;0;;5.62;;;;;;;;;
DNK;DK;128;Denmark;Europe & Central Asia;High income;2013;;30.01;;;177.01;177.01;177.02;;;171.34;44.32;3.56;1.07;4.62;348.15;17.39;51.28;0.14;46.79;0;;20.75;;;;;;;;;
DNK;DK;128;Denmark;Europe & Central Asia;High income;2014;;27.79;;;173.33;173.33;173.33;;;149.65;38.68;6.02;0.97;4.40;325.38;14.70;53.32;0.61;40.41;0;;29.53;;;;;;;;;
DNK;DK;128;Denmark;Europe & Central Asia;High income;2015;;24.69;;;169.97;169.97;169.97;;;149.21;43.73;2.87;3.31;3.69;313.65;16.75;54.19;-0.60;44.60;0;;30.95;;;;;;;;;
DNK;DK;128;Denmark;Europe & Central Asia;High income;2016;;24.05;;;166.56;166.56;166.56;;;152.17;43.07;1.75;3.26;3.21;295.58;22.56;56.06;-0.86;42.57;0;;2.16;;;;;;;;;
DNK;DK;128;Denmark;Europe & Central Asia;High income;2017;;20.71;;;161.81;161.81;161.81;;;168.42;;4.29;3.26;2.29;282.83;18.61;57.25;-0.29;44.15;0;;3.17;;;;;;;;;
DNK;DK;128;Denmark;Europe & Central Asia;High income;2018;;20.85;;;161.24;161.24;161.24;;;148.98;;6.82;2.69;1.71;283.02;13.23;56.59;-1.14;38.08;;;1.46;;;;;;;;;
DNK;DK;128;Denmark;Europe & Central Asia;High income;2019;;19.98;;;159.72;159.72;159.72;;;160.14;;5.81;2.78;1.72;272.72;15.07;58.09;0.10;39.26;;;2.94;;;;;;;;;
DNK;DK;128;Denmark;Europe & Central Asia;High income;2020;;;;;163.74;163.74;163.80;;0.00;;;6.23;2.80;;253.14;18.71;64.22;1.01;47.24;;;24.32;;;;;;;;;
DOM;DO;243;Dominican Republic;Latin America & Caribbean;Upper middle income;1960;;;;;5.84;5.84;;;;;;;;;49.45;;12.00;;;;;;;;;;;;;;
DOM;DO;243;Dominican Republic;Latin America & Caribbean;Upper middle income;1961;;;;;4.85;4.85;;;;;;;;;50.84;;10.66;;;;;;;;;;;;;;
DOM;DO;243;Dominican Republic;Latin America & Caribbean;Upper middle income;1962;;;;;5.44;5.44;;;;;;;;;59.60;;7.38;;;;;;;;;;;;;;
DOM;DO;243;Dominican Republic;Latin America & Caribbean;Upper middle income;1963;;;;;5.06;5.06;;;;;;;;;69.84;;7.08;;;;;;;;;;;;;;
DOM;DO;243;Dominican Republic;Latin America & Caribbean;Upper middle income;1964;;;;;5.79;5.79;;;;;;;;;80.41;;6.43;;;;;;;;;;;;;;
DOM;DO;243;Dominican Republic;Latin America & Caribbean;Upper middle income;1965;;;;;6.23;6.23;;;;;;;;;57.54;;10.99;;;;;;;;;;;;;;
DOM;DO;243;Dominican Republic;Latin America & Caribbean;Upper middle income;1966;;;;;5.80;5.80;;;;;;;;;69.96;;8.10;;;;;;;;;;;;;;
DOM;DO;243;Dominican Republic;Latin America & Caribbean;Upper middle income;1967;;;;;6.02;6.02;;;;;;;;;74.57;;7.79;;;;;;;;;;;;;;
DOM;DO;243;Dominican Republic;Latin America & Caribbean;Upper middle income;1968;;;;;8.64;8.64;;;;;;;;;70.09;;10.32;;;;;;;;;;;;;;
DOM;DO;243;Dominican Republic;Latin America & Caribbean;Upper middle income;1969;;;;;10.23;10.23;;;;;;;;;80.11;;10.92;;;;;;;;;;;;;;
DOM;DO;243;Dominican Republic;Latin America & Caribbean;Upper middle income;1970;;;;;9.46;9.46;;;;;;;;;80.17;;10.77;;;0;;;;;;;;;;;
DOM;DO;243;Dominican Republic;Latin America & Caribbean;Upper middle income;1971;;;;;16.37;16.37;;;;;;;;;92.01;;12.95;;;0;;;;;;;;;;;
DOM;DO;243;Dominican Republic;Latin America & Caribbean;Upper middle income;1972;;;;;16.44;16.44;;;;;;;;;105.15;;13.94;;;0;;;;;;;;;;;
DOM;DO;243;Dominican Republic;Latin America & Caribbean;Upper middle income;1973;;;;;17.92;17.92;;;;;;;;;98.97;;15.93;;;0;;;;;;;;;;;
DOM;DO;243;Dominican Republic;Latin America & Caribbean;Upper middle income;1974;;;;;20.88;20.88;;;;;;;;;92.65;;18.68;;;0;;;;;;;;;;;
DOM;DO;243;Dominican Republic;Latin America & Caribbean;Upper middle income;1975;;;;;20.45;20.45;;;;;;;;;100.05;;18.60;;;0;;;;;;;;;;;
DOM;DO;243;Dominican Republic;Latin America & Caribbean;Upper middle income;1976;;;;;22.12;22.12;;;;;;;;;111.68;;17.54;;;0;;;;;;;;;;;
DOM;DO;243;Dominican Republic;Latin America & Caribbean;Upper middle income;1977;;;;;21.91;21.91;;;;;;;;;115.59;;17.86;;;0;;;;;;;;;;;
DOM;DO;243;Dominican Republic;Latin America & Caribbean;Upper middle income;1978;;;;;23.44;23.44;;;;;;;;;126.10;;17.59;;;0;;;;;;;;;;;
DOM;DO;243;Dominican Republic;Latin America & Caribbean;Upper middle income;1979;;;;;23.99;23.99;;;;;;;;;124.06;;17.01;;;0;;;;;;;;;;;
DOM;DO;243;Dominican Republic;Latin America & Caribbean;Upper middle income;1980;;;;;23.58;23.58;;;;;;;;;132.75;;15.82;;;0;;;;;;;;;;;
DOM;DO;243;Dominican Republic;Latin America & Caribbean;Upper middle income;1981;;;;;22.31;22.31;;;;;;;;;138.34;;15.54;;;0;;;;;;;;;;;
DOM;DO;243;Dominican Republic;Latin America & Caribbean;Upper middle income;1982;;;;;25.21;25.21;;;;;;;;;142.04;;15.94;;;0;;;;;;;;;;;
DOM;DO;243;Dominican Republic;Latin America & Caribbean;Upper middle income;1983;;;;;25.03;25.03;;;;;;;;;140.62;;16.72;;;0;;;;;;;;;;;
DOM;DO;243;Dominican Republic;Latin America & Caribbean;Upper middle income;1984;;;;;22.08;22.08;;;;;;;;;131.61;;15.70;;;0;;;;;;;;;;;
DOM;DO;243;Dominican Republic;Latin America & Caribbean;Upper middle income;1985;;;;;20.39;20.39;;;;;;;;;133.43;;14.44;;;0;;;;;;;;;;;
DOM;DO;243;Dominican Republic;Latin America & Caribbean;Upper middle income;1986;;;;;24.45;24.45;;;;;;;;;97.12;;21.21;;;0;;;;;;;;;;;
DOM;DO;243;Dominican Republic;Latin America & Caribbean;Upper middle income;1987;;;;;24.88;24.88;;;;;;;;;114.05;;18.82;;;0;;;;;;;;;;;
DOM;DO;243;Dominican Republic;Latin America & Caribbean;Upper middle income;1988;;;;;21.79;21.79;;;;;;;;;105.83;;18.55;;;0;;;;;;;;;;;
DOM;DO;243;Dominican Republic;Latin America & Caribbean;Upper middle income;1989;;;;;24.42;24.42;;;;;;;;;109.50;;18.32;;;0;;;;;;;;;;;
DOM;DO;243;Dominican Republic;Latin America & Caribbean;Upper middle income;1990;;;;;21.28;21.28;;;;;;;;;106.39;;17.44;;;0;;;;;;;;;;;
DOM;DO;243;Dominican Republic;Latin America & Caribbean;Upper middle income;1991;;;;;16.15;16.15;;;;;;;;;95.94;;15.43;;;0;;;;;;;;;;;
DOM;DO;243;Dominican Republic;Latin America & Caribbean;Upper middle income;1992;;;;;17.85;17.85;;;;;;;;;93.41;;16.63;;;0;;;;;;;;;;;
