Country;Variable;Percentile;Year;Value
Czech Republic;"sptinc_p99p100_z_CZ
Pre-tax national income 
Top 1% | share
";p99p100;1991;0.0673
Czech Republic;"sptinc_p99p100_z_CZ
Pre-tax national income 
Top 1% | share
";p99p100;1992;0.0879
Czech Republic;"sptinc_p99p100_z_CZ
Pre-tax national income 
Top 1% | share
";p99p100;1993;0.1036
Czech Republic;"sptinc_p99p100_z_CZ
Pre-tax national income 
Top 1% | share
";p99p100;1994;0.1127
Czech Republic;"sptinc_p99p100_z_CZ
Pre-tax national income 
Top 1% | share
";p99p100;1995;0.1079
Czech Republic;"sptinc_p99p100_z_CZ
Pre-tax national income 
Top 1% | share
";p99p100;1996;0.1095
Czech Republic;"sptinc_p99p100_z_CZ
Pre-tax national income 
Top 1% | share
";p99p100;1997;0.1007
Czech Republic;"sptinc_p99p100_z_CZ
Pre-tax national income 
Top 1% | share
";p99p100;1998;0.1151
Czech Republic;"sptinc_p99p100_z_CZ
Pre-tax national income 
Top 1% | share
";p99p100;1999;0.1125
Czech Republic;"sptinc_p99p100_z_CZ
Pre-tax national income 
Top 1% | share
";p99p100;2000;0.1107
Czech Republic;"sptinc_p99p100_z_CZ
Pre-tax national income 
Top 1% | share
";p99p100;2001;0.1115
Czech Republic;"sptinc_p99p100_z_CZ
Pre-tax national income 
Top 1% | share
";p99p100;2002;0.106
Czech Republic;"sptinc_p99p100_z_CZ
Pre-tax national income 
Top 1% | share
";p99p100;2003;0.1069
Czech Republic;"sptinc_p99p100_z_CZ
Pre-tax national income 
Top 1% | share
";p99p100;2004;0.1082
Czech Republic;"sptinc_p99p100_z_CZ
Pre-tax national income 
Top 1% | share
";p99p100;2005;0.1155
Czech Republic;"sptinc_p99p100_z_CZ
Pre-tax national income 
Top 1% | share
";p99p100;2006;0.1055
Czech Republic;"sptinc_p99p100_z_CZ
Pre-tax national income 
Top 1% | share
";p99p100;2007;0.1129
Czech Republic;"sptinc_p99p100_z_CZ
Pre-tax national income 
Top 1% | share
";p99p100;2008;0.1356
Czech Republic;"sptinc_p99p100_z_CZ
Pre-tax national income 
Top 1% | share
";p99p100;2009;0.1139
Czech Republic;"sptinc_p99p100_z_CZ
Pre-tax national income 
Top 1% | share
";p99p100;2010;0.1073
Czech Republic;"sptinc_p99p100_z_CZ
Pre-tax national income 
Top 1% | share
";p99p100;2011;0.1031
Czech Republic;"sptinc_p99p100_z_CZ
Pre-tax national income 
Top 1% | share
";p99p100;2012;0.1114
Czech Republic;"sptinc_p99p100_z_CZ
Pre-tax national income 
Top 1% | share
";p99p100;2013;0.1041
Czech Republic;"sptinc_p99p100_z_CZ
Pre-tax national income 
Top 1% | share
";p99p100;2014;0.1061
Czech Republic;"sptinc_p99p100_z_CZ
Pre-tax national income 
Top 1% | share
";p99p100;2015;0.1122
Czech Republic;"sptinc_p99p100_z_CZ
Pre-tax national income 
Top 1% | share
";p99p100;2016;0.1077
Czech Republic;"sptinc_p99p100_z_CZ
Pre-tax national income 
Top 1% | share
";p99p100;2017;0.1073
Czech Republic;"sptinc_p99p100_z_CZ
Pre-tax national income 
Top 1% | share
";p99p100;2018;0.102
Czech Republic;"sptinc_p99p100_z_CZ
Pre-tax national income 
Top 1% | share
";p99p100;2019;0.1002
Czech Republic;"sptinc_p99p100_z_CZ
Pre-tax national income 
Top 1% | share
";p99p100;2020;0.1004
Czech Republic;"sptinc_p99p100_z_CZ
Pre-tax national income 
Top 1% | share
";p99p100;2021;0.1004
Czech Republic;"sptinc_p90p100_z_CZ
Pre-tax national income 
Top 10% | share
";p90p100;1960;
Czech Republic;"sptinc_p90p100_z_CZ
Pre-tax national income 
Top 10% | share
";p90p100;1961;
Czech Republic;"sptinc_p90p100_z_CZ
Pre-tax national income 
Top 10% | share
";p90p100;1962;
Czech Republic;"sptinc_p90p100_z_CZ
Pre-tax national income 
Top 10% | share
";p90p100;1963;
Czech Republic;"sptinc_p90p100_z_CZ
Pre-tax national income 
Top 10% | share
";p90p100;1964;
Czech Republic;"sptinc_p90p100_z_CZ
Pre-tax national income 
Top 10% | share
";p90p100;1965;
Czech Republic;"sptinc_p90p100_z_CZ
Pre-tax national income 
Top 10% | share
";p90p100;1966;
Czech Republic;"sptinc_p90p100_z_CZ
Pre-tax national income 
Top 10% | share
";p90p100;1967;
Czech Republic;"sptinc_p90p100_z_CZ
Pre-tax national income 
Top 10% | share
";p90p100;1968;
Czech Republic;"sptinc_p90p100_z_CZ
Pre-tax national income 
Top 10% | share
";p90p100;1969;
Czech Republic;"sptinc_p90p100_z_CZ
Pre-tax national income 
Top 10% | share
";p90p100;1970;
Czech Republic;"sptinc_p90p100_z_CZ
Pre-tax national income 
Top 10% | share
";p90p100;1971;
Czech Republic;"sptinc_p90p100_z_CZ
Pre-tax national income 
Top 10% | share
";p90p100;1972;
Czech Republic;"sptinc_p90p100_z_CZ
Pre-tax national income 
Top 10% | share
";p90p100;1973;
Czech Republic;"sptinc_p90p100_z_CZ
Pre-tax national income 
Top 10% | share
";p90p100;1974;
Czech Republic;"sptinc_p90p100_z_CZ
Pre-tax national income 
Top 10% | share
";p90p100;1975;
Czech Republic;"sptinc_p90p100_z_CZ
Pre-tax national income 
Top 10% | share
";p90p100;1976;
Czech Republic;"sptinc_p90p100_z_CZ
Pre-tax national income 
Top 10% | share
";p90p100;1977;
Czech Republic;"sptinc_p90p100_z_CZ
Pre-tax national income 
Top 10% | share
";p90p100;1978;
Czech Republic;"sptinc_p90p100_z_CZ
Pre-tax national income 
Top 10% | share
";p90p100;1979;
Czech Republic;"sptinc_p90p100_z_CZ
Pre-tax national income 
Top 10% | share
";p90p100;1980;0.182
Czech Republic;"sptinc_p90p100_z_CZ
Pre-tax national income 
Top 10% | share
";p90p100;1981;0.181
Czech Republic;"sptinc_p90p100_z_CZ
Pre-tax national income 
Top 10% | share
";p90p100;1982;0.1809
Czech Republic;"sptinc_p90p100_z_CZ
Pre-tax national income 
Top 10% | share
";p90p100;1983;0.1804
Czech Republic;"sptinc_p90p100_z_CZ
Pre-tax national income 
Top 10% | share
";p90p100;1984;0.1798
Czech Republic;"sptinc_p90p100_z_CZ
Pre-tax national income 
Top 10% | share
";p90p100;1985;0.1792
Czech Republic;"sptinc_p90p100_z_CZ
Pre-tax national income 
Top 10% | share
";p90p100;1986;0.1812
Czech Republic;"sptinc_p90p100_z_CZ
Pre-tax national income 
Top 10% | share
";p90p100;1987;0.182
Czech Republic;"sptinc_p90p100_z_CZ
Pre-tax national income 
Top 10% | share
";p90p100;1988;0.1835
Czech Republic;"sptinc_p90p100_z_CZ
Pre-tax national income 
Top 10% | share
";p90p100;1989;0.1966
Czech Republic;"sptinc_p90p100_z_CZ
Pre-tax national income 
Top 10% | share
";p90p100;1990;0.2087
Czech Republic;"sptinc_p90p100_z_CZ
Pre-tax national income 
Top 10% | share
";p90p100;1991;0.2356
Czech Republic;"sptinc_p90p100_z_CZ
Pre-tax national income 
Top 10% | share
";p90p100;1992;0.2623
Czech Republic;"sptinc_p90p100_z_CZ
Pre-tax national income 
Top 10% | share
";p90p100;1993;0.2842
Czech Republic;"sptinc_p90p100_z_CZ
Pre-tax national income 
Top 10% | share
";p90p100;1994;0.2979
Czech Republic;"sptinc_p90p100_z_CZ
Pre-tax national income 
Top 10% | share
";p90p100;1995;0.2938
Czech Republic;"sptinc_p90p100_z_CZ
Pre-tax national income 
Top 10% | share
";p90p100;1996;0.299
Czech Republic;"sptinc_p90p100_z_CZ
Pre-tax national income 
Top 10% | share
";p90p100;1997;0.2864
Czech Republic;"sptinc_p90p100_z_CZ
Pre-tax national income 
Top 10% | share
";p90p100;1998;0.306
Czech Republic;"sptinc_p90p100_z_CZ
Pre-tax national income 
Top 10% | share
";p90p100;1999;0.3025
Czech Republic;"sptinc_p90p100_z_CZ
Pre-tax national income 
Top 10% | share
";p90p100;2000;0.3001
Czech Republic;"sptinc_p90p100_z_CZ
Pre-tax national income 
Top 10% | share
";p90p100;2001;0.2997
Czech Republic;"sptinc_p90p100_z_CZ
Pre-tax national income 
Top 10% | share
";p90p100;2002;0.2923
Czech Republic;"sptinc_p90p100_z_CZ
Pre-tax national income 
Top 10% | share
";p90p100;2003;0.2972
Czech Republic;"sptinc_p90p100_z_CZ
Pre-tax national income 
Top 10% | share
";p90p100;2004;0.2977
Czech Republic;"sptinc_p90p100_z_CZ
Pre-tax national income 
Top 10% | share
";p90p100;2005;0.3014
Czech Republic;"sptinc_p90p100_z_CZ
Pre-tax national income 
Top 10% | share
";p90p100;2006;0.3017
Czech Republic;"sptinc_p90p100_z_CZ
Pre-tax national income 
Top 10% | share
";p90p100;2007;0.3027
Czech Republic;"sptinc_p90p100_z_CZ
Pre-tax national income 
Top 10% | share
";p90p100;2008;0.3215
Czech Republic;"sptinc_p90p100_z_CZ
Pre-tax national income 
Top 10% | share
";p90p100;2009;0.2984
Czech Republic;"sptinc_p90p100_z_CZ
Pre-tax national income 
Top 10% | share
";p90p100;2010;0.2978
Czech Republic;"sptinc_p90p100_z_CZ
Pre-tax national income 
Top 10% | share
";p90p100;2011;0.29
Czech Republic;"sptinc_p90p100_z_CZ
Pre-tax national income 
Top 10% | share
";p90p100;2012;0.3033
Czech Republic;"sptinc_p90p100_z_CZ
Pre-tax national income 
Top 10% | share
";p90p100;2013;0.2966
Czech Republic;"sptinc_p90p100_z_CZ
Pre-tax national income 
Top 10% | share
";p90p100;2014;0.3029
Czech Republic;"sptinc_p90p100_z_CZ
Pre-tax national income 
Top 10% | share
";p90p100;2015;0.3072
Czech Republic;"sptinc_p90p100_z_CZ
Pre-tax national income 
Top 10% | share
";p90p100;2016;0.2979
Czech Republic;"sptinc_p90p100_z_CZ
Pre-tax national income 
Top 10% | share
";p90p100;2017;0.2953
Czech Republic;"sptinc_p90p100_z_CZ
Pre-tax national income 
Top 10% | share
";p90p100;2018;0.2877
Czech Republic;"sptinc_p90p100_z_CZ
Pre-tax national income 
Top 10% | share
";p90p100;2019;0.2854
Czech Republic;"sptinc_p90p100_z_CZ
Pre-tax national income 
Top 10% | share
";p90p100;2020;0.2857
Czech Republic;"sptinc_p90p100_z_CZ
Pre-tax national income 
Top 10% | share
";p90p100;2021;0.2857
Denmark;"shweal_p99p100_z_DK
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1960;
Denmark;"shweal_p99p100_z_DK
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1961;
Denmark;"shweal_p99p100_z_DK
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1962;
Denmark;"shweal_p99p100_z_DK
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1963;
Denmark;"shweal_p99p100_z_DK
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1964;
Denmark;"shweal_p99p100_z_DK
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1965;
Denmark;"shweal_p99p100_z_DK
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1966;
Denmark;"shweal_p99p100_z_DK
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1967;
Denmark;"shweal_p99p100_z_DK
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1968;
Denmark;"shweal_p99p100_z_DK
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1969;
Denmark;"shweal_p99p100_z_DK
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1970;
Denmark;"shweal_p99p100_z_DK
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1971;
Denmark;"shweal_p99p100_z_DK
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1972;
Denmark;"shweal_p99p100_z_DK
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1973;
Denmark;"shweal_p99p100_z_DK
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1974;
Denmark;"shweal_p99p100_z_DK
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1975;
Denmark;"shweal_p99p100_z_DK
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1976;
Denmark;"shweal_p99p100_z_DK
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1977;
Denmark;"shweal_p99p100_z_DK
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1978;
Denmark;"shweal_p99p100_z_DK
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1979;
Denmark;"shweal_p99p100_z_DK
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1980;0.1343
Denmark;"shweal_p99p100_z_DK
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1981;0.1427
Denmark;"shweal_p99p100_z_DK
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1982;0.1412
Denmark;"shweal_p99p100_z_DK
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1983;0.1547
Denmark;"shweal_p99p100_z_DK
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1984;0.1252
Denmark;"shweal_p99p100_z_DK
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1985;0.1279
Denmark;"shweal_p99p100_z_DK
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1986;0.132
Denmark;"shweal_p99p100_z_DK
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1987;0.1474
Denmark;"shweal_p99p100_z_DK
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1988;0.1727
Denmark;"shweal_p99p100_z_DK
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1989;0.1982
Denmark;"shweal_p99p100_z_DK
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1990;0.1941
Denmark;"shweal_p99p100_z_DK
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1991;0.2062
Denmark;"shweal_p99p100_z_DK
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1992;0.193
Denmark;"shweal_p99p100_z_DK
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1993;0.2119
Denmark;"shweal_p99p100_z_DK
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1994;0.2009
Denmark;"shweal_p99p100_z_DK
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1995;0.1907
Denmark;"shweal_p99p100_z_DK
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1996;0.1897
Denmark;"shweal_p99p100_z_DK
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1997;0.2177
Denmark;"shweal_p99p100_z_DK
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1998;0.2214
Denmark;"shweal_p99p100_z_DK
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1999;0.2374
Denmark;"shweal_p99p100_z_DK
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2000;0.2269
Denmark;"shweal_p99p100_z_DK
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2001;0.1912
Denmark;"shweal_p99p100_z_DK
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2002;0.1785
Denmark;"shweal_p99p100_z_DK
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2003;0.175
Denmark;"shweal_p99p100_z_DK
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2004;0.1882
Denmark;"shweal_p99p100_z_DK
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2005;0.2141
Denmark;"shweal_p99p100_z_DK
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2006;0.215
Denmark;"shweal_p99p100_z_DK
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2007;0.2102
Denmark;"shweal_p99p100_z_DK
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2008;0.1754
Denmark;"shweal_p99p100_z_DK
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2009;0.1911
Denmark;"shweal_p99p100_z_DK
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2010;0.2063
Denmark;"shweal_p99p100_z_DK
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2011;0.1923
Denmark;"shweal_p99p100_z_DK
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2012;0.196
Denmark;"shweal_p99p100_z_DK
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2013;0.2036
Denmark;"shweal_p99p100_z_DK
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2014;0.2107
Denmark;"shweal_p99p100_z_DK
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2015;0.207
Denmark;"shweal_p99p100_z_DK
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2016;0.2085
Denmark;"shweal_p99p100_z_DK
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2017;0.2138
Denmark;"shweal_p99p100_z_DK
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2018;0.2151
Denmark;"shweal_p99p100_z_DK
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2019;0.2111
Denmark;"shweal_p99p100_z_DK
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2020;0.2146
Denmark;"shweal_p99p100_z_DK
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2021;0.2253
Denmark;"shweal_p90p100_z_DK
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1960;
Denmark;"shweal_p90p100_z_DK
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1961;
Denmark;"shweal_p90p100_z_DK
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1962;
Denmark;"shweal_p90p100_z_DK
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1963;
Denmark;"shweal_p90p100_z_DK
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1964;
Denmark;"shweal_p90p100_z_DK
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1965;
Denmark;"shweal_p90p100_z_DK
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1966;
Denmark;"shweal_p90p100_z_DK
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1967;
Denmark;"shweal_p90p100_z_DK
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1968;
Denmark;"shweal_p90p100_z_DK
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1969;
Denmark;"shweal_p90p100_z_DK
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1970;
Denmark;"shweal_p90p100_z_DK
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1971;
Denmark;"shweal_p90p100_z_DK
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1972;
Denmark;"shweal_p90p100_z_DK
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1973;
Denmark;"shweal_p90p100_z_DK
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1974;
Denmark;"shweal_p90p100_z_DK
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1975;
Denmark;"shweal_p90p100_z_DK
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1976;
Denmark;"shweal_p90p100_z_DK
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1977;
Denmark;"shweal_p90p100_z_DK
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1978;
Denmark;"shweal_p90p100_z_DK
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1979;
Denmark;"shweal_p90p100_z_DK
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1980;0.4362
Denmark;"shweal_p90p100_z_DK
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1981;0.4489
Denmark;"shweal_p90p100_z_DK
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1982;0.4421
Denmark;"shweal_p90p100_z_DK
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1983;0.4421
Denmark;"shweal_p90p100_z_DK
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1984;0.418
Denmark;"shweal_p90p100_z_DK
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1985;0.4188
Denmark;"shweal_p90p100_z_DK
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1986;0.4399
Denmark;"shweal_p90p100_z_DK
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1987;0.4797
Denmark;"shweal_p90p100_z_DK
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1988;0.5054
